Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.SG03NAC12D29O,2009.03,1914,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2010.03,1953,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2011.03,2179,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2012.03,2253,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2013.03,2469,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2014.03,2784,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2015.03,2773,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2016.03,2822,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2017.03,2964,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2018.03,3136,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2019.03,3669,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG03NAC12D29O,2020.03,3769,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, GDP(I), Nominal, Actual, Tax type",Other Taxes on Production,Other central government receipts,,,
SNEA.SG04NAC00D20,1972.03,659,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1973.03,753,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1974.03,847,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1975.03,912,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1976.03,1099,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1977.03,1294,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1978.03,1463,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1979.03,1719,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1980.03,1992,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1981.03,2337,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1982.03,2907,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1983.03,3431,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1984.03,3863,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1985.03,4514,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1986.03,4840,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1987.03,6680,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1988.03,9056,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1989.03,9328,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1990.03,10795,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1991.03,11026,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1992.03,10778,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1993.03,10823,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1994.03,11335,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1995.03,12100,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1996.03,12716,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1997.03,13252,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1998.03,13634,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,1999.03,13619,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2000.03,14278,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2001.03,14783,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2002.03,15549,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2003.03,16934,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2004.03,18030,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2005.03,19292,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2006.03,20469,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2007.03,21753,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2008.03,22854,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2009.03,23276,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2010.03,23602,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2011.03,25981,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2012.03,28294,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2013.03,29391,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2014.03,30890,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2015.03,32403,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2016.03,34388,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2017.03,36860,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2018.03,38823,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2019.03,41230,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
SNEA.SG04NAC00D20,2020.03,43412,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,"Series, National disposable income account, Nominal, Actual, Total",Taxes on Production and Imports,,,,
